tuplet_name,offsets,parent_W,child_W,visible_H_first,layer_depth,layer_primes,parent_class_b,parent_class_spin_code,parent_class_frequency,child_future_classes_produced,dominant_phi_tuple,dominant_phi_tuple_share,phi_tuple_support_size,boundary_any_fraction
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,15,141734051844,6,5,"(9,8)",0.16666666666666666,6,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,8,13,2,"(6,5)",0.07692307692307693,13,0.23076923076923078
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,262144,8,2,"(6,4)",0.125,8,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,262152,2,3,"(6,1)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,8589934592,23,2,"(2,9)",0.043478260869565216,23,0.6956521739130435
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,8589934600,3,3,"(9,5)",0.3333333333333333,3,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,8590196736,14,3,"(9,4)",0.07142857142857142,14,0.8571428571428571
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,8590196744,3,4,"(9,1)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,274877906944,2,2,"(4,3)",0.5,2,0.5
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,274877906952,13,3,"(6,9)",0.07692307692307693,13,0.07692307692307693
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,274878169088,14,3,"(9,3)",0.07142857142857142,14,0.7142857142857143
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,274878169096,14,4,"(9,2)",0.07142857142857142,14,0.42857142857142855
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,283467841536,3,3,"(10,9)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,283467841544,9,4,"(9,9)",0.1111111111111111,9,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,283468103680,2,4,"(10,8)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,16,283468103688,6,5,"(9,8)",0.16666666666666666,6,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,0,14,2,"(4,4)",0.07142857142857142,14,0.6428571428571429
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,16,13,4,"(6,5)",0.07692307692307693,13,0.23076923076923078
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,524288,8,4,"(6,4)",0.125,8,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,524304,2,3,"(6,1)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,17179869184,23,4,"(2,9)",0.043478260869565216,23,0.6956521739130435
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,17179869200,3,4,"(9,5)",0.3333333333333333,3,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,17180393472,14,6,"(9,4)",0.07142857142857142,14,0.8571428571428571
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,17180393488,3,4,"(9,1)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,549755813888,2,2,"(4,3)",0.5,2,0.5
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,549755813904,13,6,"(6,9)",0.07692307692307693,13,0.07692307692307693
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,549756338176,14,6,"(9,3)",0.07142857142857142,14,0.7142857142857143
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,549756338192,14,8,"(9,2)",0.07142857142857142,14,0.42857142857142855
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,566935683072,3,6,"(10,9)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,566935683088,9,8,"(9,9)",0.1111111111111111,9,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,566936207360,2,6,"(10,8)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,17,566936207376,6,7,"(9,8)",0.16666666666666666,6,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,1,2,2,"(1,3)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,32,23,2,"(6,10)",0.043478260869565216,23,0.17391304347826086
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,33,3,3,"(6,9)",0.3333333333333333,3,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,1048576,8,2,"(5,4)",0.125,8,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,1048577,14,3,"(9,3)",0.07142857142857142,14,0.7142857142857143
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,1048608,14,3,"(9,2)",0.07142857142857142,14,0.5714285714285714
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,1048609,2,4,"(6,8)",0.5,2,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,34359738368,13,2,"(2,9)",0.07692307692307693,13,0.46153846153846156
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,34359738369,13,3,"(10,9)",0.07692307692307693,13,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,34359738400,3,3,"(9,10)",0.3333333333333333,3,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,34359738401,9,4,"(9,9)",0.1111111111111111,9,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,34360786944,2,3,"(10,1)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,34360786945,14,4,"(9,4)",0.07142857142857142,14,0.8571428571428571
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,34360786976,3,4,"(9,1)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,18,34360786977,6,5,"(9,8)",0.16666666666666666,6,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,2,2,2,"(1,3)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,64,23,2,"(6,10)",0.043478260869565216,23,0.17391304347826086
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,66,3,3,"(6,9)",0.3333333333333333,3,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,2097152,8,2,"(5,4)",0.125,8,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,2097154,14,3,"(9,3)",0.07142857142857142,14,0.7142857142857143
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,2097216,14,3,"(9,2)",0.07142857142857142,14,0.5714285714285714
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,2097218,2,4,"(6,8)",0.5,2,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,68719476736,13,2,"(2,9)",0.07692307692307693,13,0.46153846153846156
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,68719476738,13,3,"(10,9)",0.07692307692307693,13,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,68719476800,3,3,"(9,10)",0.3333333333333333,3,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,68719476802,9,4,"(9,9)",0.1111111111111111,9,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,68721573888,2,3,"(10,1)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,68721573890,14,4,"(9,4)",0.07142857142857142,14,0.8571428571428571
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,68721573952,3,4,"(9,1)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,19,68721573954,6,5,"(9,8)",0.16666666666666666,6,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,4,2,2,"(1,3)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,128,23,2,"(6,10)",0.043478260869565216,23,0.17391304347826086
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,132,3,3,"(6,9)",0.3333333333333333,3,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,4194304,8,2,"(5,4)",0.125,8,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,4194308,14,3,"(9,3)",0.07142857142857142,14,0.7142857142857143
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,4194432,14,3,"(9,2)",0.07142857142857142,14,0.5714285714285714
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,4194436,2,4,"(6,8)",0.5,2,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,137438953472,13,2,"(2,9)",0.07692307692307693,13,0.46153846153846156
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,137438953476,13,3,"(10,9)",0.07692307692307693,13,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,137438953600,3,3,"(9,10)",0.3333333333333333,3,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,137438953604,9,4,"(9,9)",0.1111111111111111,9,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,137443147776,2,3,"(10,1)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,137443147780,14,4,"(9,4)",0.07142857142857142,14,0.8571428571428571
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,137443147904,3,4,"(9,1)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,20,137443147908,6,5,"(9,8)",0.16666666666666666,6,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,8,2,2,"(1,3)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,256,23,2,"(6,10)",0.043478260869565216,23,0.17391304347826086
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,264,3,3,"(6,9)",0.3333333333333333,3,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,8388608,8,2,"(5,4)",0.125,8,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,8388616,14,3,"(9,3)",0.07142857142857142,14,0.7142857142857143
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,8388864,14,3,"(9,2)",0.07142857142857142,14,0.5714285714285714
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,8388872,2,4,"(6,8)",0.5,2,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,274877906944,13,2,"(2,9)",0.07692307692307693,13,0.46153846153846156
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,274877906952,13,3,"(10,9)",0.07692307692307693,13,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,274877907200,3,3,"(9,10)",0.3333333333333333,3,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,274877907208,9,4,"(9,9)",0.1111111111111111,9,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,274886295552,2,3,"(10,1)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,274886295560,14,4,"(9,4)",0.07142857142857142,14,0.8571428571428571
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,274886295808,3,4,"(9,1)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,21,274886295816,6,5,"(9,8)",0.16666666666666666,6,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,16,2,2,"(1,3)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,512,23,2,"(6,10)",0.043478260869565216,23,0.17391304347826086
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,528,3,3,"(6,9)",0.3333333333333333,3,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,16777216,8,2,"(5,4)",0.125,8,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,16777232,14,3,"(9,3)",0.07142857142857142,14,0.7142857142857143
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,16777728,14,3,"(9,2)",0.07142857142857142,14,0.5714285714285714
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,16777744,2,4,"(6,8)",0.5,2,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,549755813888,13,2,"(2,9)",0.07692307692307693,13,0.46153846153846156
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,549755813904,13,3,"(10,9)",0.07692307692307693,13,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,549755814400,3,3,"(9,10)",0.3333333333333333,3,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,549755814416,9,4,"(9,9)",0.1111111111111111,9,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,549772591104,2,3,"(10,1)",0.5,2,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,549772591120,14,4,"(9,4)",0.07142857142857142,14,0.8571428571428571
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,549772591616,3,4,"(9,1)",0.3333333333333333,3,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,22,549772591632,6,5,"(9,8)",0.16666666666666666,6,0.3333333333333333
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,23,32,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,23,1024,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,23,1056,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,23,33554432,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,23,33554464,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,23,33555456,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,23,33555488,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,24,64,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,24,2048,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,24,2112,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,24,67108864,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,24,67108928,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,24,67110912,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,24,67110976,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,25,128,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,25,4096,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,25,4224,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,25,134217728,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,25,134217856,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,25,134221824,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,25,134221952,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,26,256,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,26,8192,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,26,8448,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,26,268435456,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,26,268435712,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,26,268443648,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,26,268443904,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,27,512,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,27,16384,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,27,16896,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,27,536870912,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,27,536871424,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,27,536887296,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,27,536887808,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,28,1024,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,28,32768,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,28,33792,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,28,1073741824,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,28,1073742848,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,28,1073774592,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,28,1073775616,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,29,2048,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,29,65536,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,29,67584,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,29,2147483648,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,29,2147485696,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,29,2147549184,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,29,2147551232,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,30,4096,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,30,131072,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,30,135168,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,30,4294967296,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,30,4294971392,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,30,4295098368,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,30,4295102464,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,31,8192,15,2,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,31,262144,26,2,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,31,270336,12,3,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,31,8589934592,10,2,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,31,8589942784,28,3,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,31,8590196736,17,3,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,31,8590204928,8,4,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,32,0,27,2,"(4,4)",0.037037037037037035,27,0.5185185185185185
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,32,16384,15,4,"(10,9)",0.06666666666666667,15,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,32,524288,26,4,"(9,10)",0.038461538461538464,26,0.19230769230769232
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,32,540672,12,6,"(9,9)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,32,17179869184,10,4,"(5,4)",0.1,10,0.8
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,32,17179885568,28,6,"(9,4)",0.03571428571428571,28,0.7857142857142857
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,32,17180393472,17,6,"(9,2)",0.058823529411764705,17,0.6470588235294118
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,32,17180409856,8,8,"(9,8)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,1,4,2,"(4,3)",0.25,4,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,32768,14,2,"(10,9)",0.07142857142857142,14,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,32769,1,3,"(10,6)",1.0,1,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,1048576,14,2,"(5,9)",0.07142857142857142,14,0.14285714285714285
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,1048577,12,3,"(9,10)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,1081344,8,3,"(9,9)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,1081345,4,4,"(9,6)",0.25,4,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,34359738368,4,2,"(5,4)",0.25,4,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,34359738369,6,3,"(5,3)",0.16666666666666666,6,0.8333333333333334
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,34359771136,12,3,"(9,4)",0.08333333333333333,12,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,34359771137,16,4,"(9,3)",0.0625,16,0.8125
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,34360786944,1,3,"(5,8)",1.0,1,0.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,34360786945,16,4,"(9,2)",0.0625,16,0.6875
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,34360819712,4,4,"(9,8)",0.25,4,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,33,34360819713,4,5,"(9,7)",0.25,4,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,2,4,2,"(4,3)",0.25,4,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,65536,14,2,"(10,9)",0.07142857142857142,14,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,65538,1,3,"(10,6)",1.0,1,1.0
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,2097152,14,2,"(5,9)",0.07142857142857142,14,0.14285714285714285
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,2097154,12,3,"(9,10)",0.08333333333333333,12,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,2162688,8,3,"(9,9)",0.125,8,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,2162690,4,4,"(9,6)",0.25,4,0.25
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,68719476736,4,2,"(5,4)",0.25,4,0.75
double_twins_p17,"[0,2,34,36]",30030,510510,41,2,11 13,34,68719476738,6,3,"(5,3)",0.16666666666666666,6,0.8333333333333334
