j,b_mod_35,f_mod_143,admissible_bit,z1_real,z1_imag,z2_real,z2_imag,radius_C2,local_transport_error
2247,7,64,0,0.034425605459765245,-0.7122607343990327,1.2684139629805045,-0.4794663589351728,1.5320778201228493,0.3545675859025317
2248,8,64,0,0.11463239729350667,-0.9094367295119246,0.8016545440728049,-0.619652676413515,1.3663217772229246,0.5391985785049234
2249,9,64,0,0.16900278716391562,-0.9089219305184231,0.07700178559283323,-0.6067972745614432,1.1085275031528037,0.6372218667479348
2250,10,64,0,0.257868112259413,-0.7795862099606139,-0.684299125313065,-0.4856901713072941,1.174057433641865,0.5205813884436175
2251,11,64,0,0.41994535494199836,-0.6199330119519018,-1.2220954306234346,-0.3132832957219513,1.4670837417728424,0.2787736675332091
2252,12,64,0,0.6498142064831186,-0.5033304145188093,-1.344662303195234,-0.1341558027963163,1.581680909091716,0.34467373686449376
2253,13,64,0,0.8958679263627498,-0.4436159583164032,-1.0120751571959257,0.029033245146594177,1.4228540027337215,0.5824560400805944
2254,14,64,0,1.0792226101703482,-0.39753307127985094,-0.35679863107591825,0.16893405805521575,1.2159761363500283,0.6577925308422126
2255,15,64,0,1.1248021906362375,-0.3005370076225764,0.36942522405886247,0.27887039181096535,1.2528951083832012,0.5555170830274444
2256,16,64,0,0.9908929174806631,-0.1148919591004737,0.8997477430710848,0.3422451626201886,1.3862707847594984,0.44537679336012403
2257,17,64,0,0.6849165763127602,0.13734988877539236,1.0614054348621882,0.3347009311234276,1.3139946418857598,0.5254182309004833
2258,18,64,0,0.25999196633884125,0.37577082492665526,0.841750696764172,0.2391638047275232,0.9871894936745985,0.6430294404550675
2259,19,64,0,-0.20442802311869632,0.4983270190013115,0.3830548695875818,0.06497534790773138,0.664133618674316,0.6408521996458155
2260,20,64,0,-0.6281087617963663,0.43516977413353175,-0.08917059146068479,-0.14181511148097942,0.7822763381252206,0.5364968177939402
2261,21,64,0,-0.9507020946251653,0.19130434366448626,-0.3695991312111417,-0.3066361007939715,1.0821557377437583,0.4544963964182502
2262,22,64,0,-1.1404260991234783,-0.14566876489790317,-0.36036475452905875,-0.3533205895479307,1.255583239747234,0.46950166571151825
2263,23,64,0,-1.1905175061562925,-0.43946586809719373,-0.10376830255943835,-0.23929627654060925,1.295566575004652,0.5046194870765519
2264,24,64,0,-1.1092777856286238,-0.5662591206152432,0.2509649914275991,0.017796453627193076,1.2706088060662302,0.5165020151437338
2265,25,64,0,-0.9117181338421149,-0.4739733842004841,0.5269856228341357,0.3370660007369849,1.2029996093240078,0.5321118462201015
2266,26,64,0,-0.6182260205485757,-0.2101561648607982,0.604812548969988,0.6001060818638964,1.0734498381358761,0.5514417093113402
2267,27,64,0,-0.2600127666122637,0.09686926960598026,0.4723961121848754,0.6972239807423297,0.8867184786192998,0.5451080537692143
2268,28,64,0,0.11431531153560102,0.29645418028377624,0.2189520578069113,0.5751761281238499,0.6926186926734158,0.5220809518725792
2269,29,64,0,0.43870425717833206,0.2869335889972254,-0.01998543081193726,0.2649566236342262,0.587702084064374,0.5113206861723752
2270,30,64,0,0.6409760320099788,0.06592791266344862,-0.13515763044835344,-0.12433514336157866,0.6700175939649455,0.4893340337052576
2271,31,64,0,0.664100449448143,-0.2650729432033959,-0.09563883904603052,-0.4450966887809145,0.8476738300039367,0.4308421652511335
2272,32,64,0,0.48947553419143586,-0.5452526124402526,0.04525213782078697,-0.5689183191383748,0.9287639742009253,0.4356715318259618
2273,33,64,0,0.15115608323035679,-0.6282163571107516,0.19053561751010162,-0.4384663270900256,0.8037788840040643,0.5895553290149328
2274,34,64,0,-0.26769029792204774,-0.4508761920729853,0.26227243654343174,-0.09158964476733597,0.5933994693112435,0.7023051147270689
2275,0,65,0,-0.547757531204584,-0.05835680057632205,0.2934456842592763,0.3685529195997562,0.7248347765668702,0.7315384395210751
2276,1,65,0,-0.8375519853568982,0.35971935895282686,0.2945086585498373,0.7737091111060225,1.2313620442217679,0.5195459587631851
2277,2,65,0,-0.9311050555399892,0.6726035166342592,0.3692408091474591,0.9984372742365477,1.5660676488471614,0.2146543326578781
2278,3,65,0,-0.8235187709475822,0.7484606829743183,0.5849332080148143,0.9811435577795536,1.5947307292681803,0.3129011624178959
2279,4,65,0,-0.5733477661869127,0.548612982555575,0.9247410507427735,0.7428455593974649,1.4271192667977781,0.5327477799195378
2280,5,65,0,-0.27547302297919846,0.13949384674729967,1.2737234327149818,0.37129000989146044,1.362193662502544,0.5579069404114759
2281,6,65,0,-0.020990219973259238,-0.340871018302631,1.4601205479508788,-0.01789570039082649,1.4996352593527702,0.4249935303116064
2282,7,65,0,0.13855937913280827,-0.7444032995231672,1.3357127302042258,-0.32483064803643874,1.5693879129839274,0.39511925008438514
2283,8,65,0,0.20743243524917795,-0.9730766201202656,0.8571006199924163,-0.4955731975114223,1.4036098427629964,0.5603778518635151
2284,9,65,0,0.23615217386584095,-1.0105118594003413,0.12613073213035403,-0.5287457681847274,1.171487565521416,0.6343264219532082
2285,10,65,0,0.29155609125297394,-0.9131250764044133,-0.6349023921164456,-0.4602626405068731,1.2384446314901696,0.4994128788081671
2286,11,65,0,0.42071929900433475,-0.7690101459718842,-1.1670692215596343,-0.3374963870499477,1.4981107143151926,0.2512968506596844
2287,12,65,0,0.6253001463015836,-0.647853727748937,-1.2823416356071284,-0.19729551660374045,1.5792530882687799,0.3556455402035055
2288,13,65,0,0.8575527709661184,-0.5680320655691482,-0.9463249013284287,-0.0578311119803415,1.3989040134668156,0.6013217065793632
2289,14,65,0,1.0390591629440877,-0.4966284637247199,-0.29722647349850495,0.07480863366966511,1.1917313805130432,0.6702564210481428
2290,15,65,0,1.0930075641299686,-0.38008016580285986,0.4095163790025104,0.1929613799677914,1.2426038091493439,0.5556693909002235
2291,16,65,1,0.9752912247070623,-0.18687531442185504,0.9075114328022726,0.2779127289219151,1.3736549208933546,0.4383372455480652
2292,17,65,0,0.6911591628101648,0.062492425805454395,1.029581716282193,0.3026010858851536,1.2779719164758503,0.5276083112967438
2293,18,65,0,0.2915575898658394,0.2961299881344654,0.7729493009821965,0.24643372524833831,0.9115256446801349,0.6484123897952493
2294,19,65,0,-0.1471701130956924,0.42322319141554315,0.29132853168490086,0.113819163507576,0.5464467286898156,0.6341822576935104
2295,20,65,0,-0.5495492632757886,0.38221294160461716,-0.18056280153684895,-0.055768096544468244,0.6955603003248857,0.5076427186969246
2296,21,65,0,-0.8612183230123981,0.17914652753358137,-0.4339929542327613,-0.1952065360347716,1.0001229695662437,0.42182117664885704
2297,22,65,0,-1.0557606138916649,-0.10548899593841593,-0.37539234024055346,-0.23481110472137565,1.1497017291979483,0.4673287523396237
2298,23,65,0,-1.1284998151070202,-0.34777570227195365,-0.0584000761675234,-0.13520028052849092,1.190020779876841,0.5205136268768605
2299,24,65,0,-1.0843763412515952,-0.43620998555013407,0.3525550365076621,0.08784778956625489,1.2239948892288888,0.5191563542165735
2300,25,65,0,-0.9292540408870923,-0.3258568450061155,0.6662231340073834,0.36057420035271226,1.2424020179430437,0.5125360907010632
2301,26,65,0,-0.670738584394496,-0.06364410094271704,0.7540496435959221,0.5752503944868348,1.1633764229795682,0.5384863839118401
2302,27,65,0,-0.32778666790635036,0.22937332050494577,0.6030035228048147,0.6331998255035566,0.9615672037613199,0.5649416649055021
2303,28,65,0,0.05808548491604798,0.41236018634587074,0.30946235931349636,0.4890351765896276,0.7129777013448999,0.5652997861322141
2304,29,65,0,0.41960077264537665,0.39104457296395595,0.021668028741521673,0.17607335694682116,0.6003765459653015,0.5432763733202631
2305,30,65,0,0.6748896448500667,0.16467750951513266,-0.13708155186683244,-0.200044408657407,0.7358014896446368,0.4918837113336909
2306,31,65,0,0.751908030912001,-0.1694998967699834,-0.12476622264249033,-0.4989702469362536,0.9266249616727897,0.41805334847460124
2307,32,65,0,0.6170530909797948,-0.45775782965680034,0.010557081873012358,-0.5999975521607317,0.9748873074752622,0.4342451954749911
2308,33,65,0,0.2948097469437656,-0.5591010594159471,0.17064137365705453,-0.4507045054942926,0.7948331970982987,0.598055932019189
2309,34,65,0,-0.13249844703475736,-0.41056502818254287,0.2711649781553176,-0.08934537080008526,0.5173321191406283,0.6880585758188404
2310,0,66,0,-0.43461398785498695,-0.051195053420170174,0.3232546425739637,0.35866907959194666,0.6516496946480248,0.7362759758998542
2311,1,66,0,-0.7541278284265397,0.3346112852212021,0.3560469285120895,0.7775585045409054,1.1882929508717517,0.5355869449239267
2312,2,66,0,-0.8709204355294159,0.6292540942547374,0.4555981432678854,1.0272775436291195,1.5547771351396058,0.2473761195384988
2313,3,66,0,-0.7720667513497269,0.7045833472614657,0.6843302065820946,1.045514183194084,1.6290894698200518,0.2998041033695067
2314,4,66,0,-0.5154569618770551,0.5176068124731679,1.024005830907,0.8470230223010304,1.5164592424149304,0.5018772150124792
2315,5,66,0,-0.20226538735108865,0.12409309751300451,1.3618636488742557,0.5097865775325242,1.4733856713461295,0.5333485392104095
2316,6,66,0,0.06635961341225843,-0.35009762663094957,1.5311110040978004,0.13971252364064335,1.5782244588765755,0.43246946187662655
2317,7,66,0,0.2295136777951689,-0.7647942008414373,1.38980359739065,-0.16949080863133892,1.6117902690692278,0.435172478525158
2318,8,66,0,0.28653375629942346,-1.0217448939675284,0.9002837070139564,-0.3644749675396034,1.4385468282004445,0.5834945411723883
2319,9,66,0,0.2890551558843453,-1.096145244356142,0.16784608814027638,-0.4389970339416183,1.227182946826365,0.63193020539991
2320,10,66,0,0.3100892104779989,-1.0316142945877034,-0.5852533433457955,-0.42061843081607103,1.2960805189077411,0.4772684359813075
2321,11,66,0,0.4051682841251656,-0.90499186665373,-1.1038332999255422,-0.3476385548401638,1.523965923505576,0.2256478433098068
2322,12,66,0,0.5835338146946839,-0.7814140767407345,-1.2063912270836465,-0.24944021616623469,1.5712160533949966,0.3701724270334282
2323,13,66,0,0.8019835805351629,-0.6833259418637121,-0.8658949212699726,-0.13941253474649595,1.3708836113242815,0.6185329540674637
2324,14,66,0,0.9831102464338681,-0.5882472506066567,-0.22630230022406225,-0.02132115689049684,1.1679931109845652,0.6782692238582845
2325,15,66,0,1.0485153396431903,-0.4541026018753041,0.4550233332627715,0.09792611798312222,1.2337865896879423,0.551176916086702
2326,16,66,1,0.9513665209610489,-0.25613194613166557,0.9147949275114328,0.19947923330663406,1.3591701714487316,0.4293521885855164
2327,17,66,0,0.6940403168243762,-0.013416170492984358,0.9936520461744549,0.2551306777598002,1.2386718720505578,0.5291580440884439
2328,18,66,0,0.32449280208168174,0.21111911102285566,0.6994442674084472,0.2412804952000595,0.835048153232152,0.651775924549198
2329,19,66,0,-0.08471487264623859,0.33881508840341085,0.19632821986225657,0.1565769761512406,0.43015508035152655,0.6254588428244103
2330,20,66,0,-0.4632352631193713,0.3174385665861694,-0.2739120810030668,0.03196411995170069,0.6256226383669892,0.47795945929627254
2331,21,66,0,-0.7627502867204191,0.1547680381378714,-0.5012101248968862,-0.07529967023882743,0.9287748786214857,0.39045944971404756
2332,22,66,0,-0.9620755798768973,-0.07579782867463798,-0.3971085841826299,-0.10400283275431421,1.048735690762793,0.46707529200501036
2333,23,66,0,-1.0584543390822643,-0.2633645969686253,-0.025593044029173118,-0.0187977155797033,1.0911896521101243,0.5356407895124553
2334,24,66,0,-1.0533544771038552,-0.30980360793269546,0.4361273900163849,0.16697028881355122,1.1931555253158894,0.5211469823635267
2335,25,66,0,-0.9434107068340527,-0.17830739288531872,0.7851161243671382,0.3883465698964905,1.299629822379562,0.49052494079039605
2336,26,66,0,-0.7232757017747433,0.08429140483772841,0.8853930739670868,0.550296689267449,1.2716053331733348,0.5202218292662528
2337,27,66,0,-0.39926607368419853,0.36429486098440583,0.7226251570291762,0.5666491754456676,1.0655526964629858,0.5775448969535014
2338,28,66,0,-0.005178892833689343,0.5312185030613273,0.39806970975344436,0.4002225729819166,0.7751499988216198,0.6022085798589406
2339,29,66,0,0.39123506918076495,0.4987840756272002,0.06937013999092236,0.08577319458308762,0.643443618887861,0.5765898724190436
2340,30,66,0,0.6990338545862256,0.26813772953262816,-0.12903059029331337,-0.2761820106012321,0.8083758829082973,0.50151957119513
2341,31,66,0,0.8313724579711456,-0.06799923791714853,-0.14524077483002906,-0.5542167021381629,1.0119560740627163,0.4084344793808348
2342,32,66,0,0.7392873393242,-0.3636766276260417,-0.02111739815993473,-0.6362315157442198,1.04117383068234,0.427445870265452
2343,33,66,0,0.43680290389732856,-0.4840354776824758,0.14642180897715465,-0.474440009971779,0.8195241239369379,0.5983682092322601
2344,34,66,0,0.004238899676091436,-0.36655982274498167,0.2696863657431735,-0.10613326747831717,0.4673104730847375,0.6660365144277501
2345,0,67,0,-0.3214486321864583,-0.04384681389808143,0.33895371866011104,0.32243470850168415,0.5693026706977947,0.7361596045181814
2346,1,67,1,-0.6698376871966435,0.3071859067881664,0.40335899078787163,0.7506109795187809,1.126570471183126,0.5509130799417556
2347,2,67,0,-0.8111986575304266,0.581879932319312,0.53006413198669,1.0244323840289078,1.52546950512983,0.2887872473143215
2348,3,67,0,-0.7241355343282675,0.6566839539955854,0.7744330429298181,1.0808291622312478,1.650316425241899,0.30416692620496705
2349,4,67,0,-0.4649125299301796,0.48473396598604607,1.1149327710846475,0.9274946843642119,1.598259100342933,0.4776716298889537
2350,5,67,0,-0.13993746036057086,0.11089847105280205,1.4403971647064062,0.6315169396958679,1.5828577323660848,0.5108105111964257
2351,6,67,0,0.14032302289666684,-0.3519830965408426,1.5900297611626388,0.2880333070535518,1.6597410877484664,0.44091170817731556
2352,7,67,0,0.3057707470875502,-0.7728221788178615,1.430223643843827,-0.016184628401214193,1.6542525452462404,0.47354976195023624
2353,8,67,0,0.35046829107815475,-1.054225768270607,0.9310121646133097,-0.2289069523105018,1.4674474563033038,0.6071656829407721
2354,9,67,0,0.3265681107166067,-1.1636091534921695,0.20186007491741711,-0.3395084246830275,1.2714741260852278,0.6300769241803629
2355,10,67,0,0.3127951242877488,-1.1318573976397475,-0.5360265154928409,-0.367794248062725,1.3422142126312893,0.4554734701493834
2356,11,67,0,0.3730907970310391,-1.0241406334706062,-1.0335835908099997,-0.3436586022362604,1.5409273357421833,0.20535861182816428
2357,12,67,0,0.5246889650558434,-0.9004280266034007,-1.118481065964045,-0.28948854677093205,1.5559153751974684,0.38783245078781176
2358,13,67,0,0.7295943782675355,-0.7867220571602234,-0.7727237185044814,-0.21379308048774573,1.3394211355753045,0.6335209083175734
2359,14,67,0,0.9119815570410642,-0.6707588767462414,-0.14592732380983497,-0.11709834373873368,1.1474470083875676,0.6813771959793871
2360,15,67,0,0.9920294365960792,-0.5220102272804915,0.5044143130823822,-0.003886109493351214,1.22925423796216,0.5417460406525559
2361,16,67,0,0.9198086245654171,-0.32262600613422404,0.9207193756063176,0.10884835628484824,1.3452537228871904,0.4187972497767956
2362,17,67,0,0.6940345731823239,-0.09029250417374025,0.9535593118910648,0.19338650627157636,1.1985451293899712,0.530845111006052
2363,18,67,0,0.3587716399537782,0.12130980080781266,0.6220056094070743,0.22376199166405622,0.7618356544914958,0.6540702452407304
2364,19,67,0,-0.017876003363683328,0.24623196630924382,0.09947101623678546,0.19220145865849264,0.32830719838347455,0.615892115998767
2365,20,67,0,-0.37092250604500826,0.24220533359287483,-0.3675043311012599,0.11934708900589432,0.5878350875406387,0.44904128813567884
2366,21,67,0,-0.6578929974326493,0.119190225171018,-0.5696994239738894,0.05036023197961911,0.8798426521193755,0.3618503237446726
2367,22,67,0,-0.8624051867418784,-0.0564536468754925,-0.42459348310485856,0.036129943776402954,0.9635946861088632,0.46855227783309816
2368,23,67,0,-0.9832442177780798,-0.18724966422777306,-0.00541188460936458,0.10719735503058063,1.0066539574094067,0.5499908661790359
2369,24,67,0,-1.0182847245524842,-0.18912692336438236,0.5005053271910068,0.2531905461865611,1.1778301272352611,0.5238317806019941
2370,25,67,0,-0.9550835075713471,-0.034095788708432544,0.881534487264488,0.41949336666048154,1.3661715727357404,0.4686247438252338
2371,26,67,0,-0.7755837265275852,0.2306792016579783,0.9961831929643322,0.5255597696726672,1.3868442725753232,0.4978940549941195
2372,27,67,0,-0.4735254468231952,0.4988222374197778,0.8286538775117536,0.4989578571942895,1.1868766428339388,0.5825809941450824
2373,28,67,0,-0.07466418764219596,0.6504838159256028,0.48279223332534843,0.31084322077500165,0.8708707046160507,0.631583899495862
2374,29,67,0,0.35349163313159954,0.607749907272864,0.12215086266685396,-0.0035926723749713225,0.7136175621642665,0.609172926091699
2375,30,67,0,0.7118126268937955,0.3738510631692903,-0.11088884985549971,-0.3506144815449515,0.8841202887218262,0.5177679374167344
2376,31,67,0,0.89933704827799,0.036839042816724565,-0.1561283184734856,-0.6092567775103055,1.0980592489718486,0.40348698180943016
2377,32,67,0,0.8518800873840243,-0.2655611729803848,-0.048546428900647975,-0.6767362513361321,1.1209599143179103,0.41535622805715344
2378,33,67,0,0.5724547120633099,-0.40513544078218583,0.11877254010208016,-0.5094344321397388,0.8749111267283675,0.5899369862917029
